Username,Text,Label
daani65,b'Busyuuukkkk bingitttt jaringan @Telkomsel ampuuunnnn',
Zulaikha_1997,b'@Injuniezz Dirumahku malah gaada sinyal Telkomsel',
restuukurniawn,"b'Sampai sekarang saya masih gagal paham, dari tahun 29485 lalu sampai sekarang jaringan @Telkomsel kalau sudah jam segini pasti kek SAMPAH'",
meals914,"b'@Telkomsel pagi, min.. mau tanya, ini kenapa di daerah rumahku sinyal telkomsel jadi edge kalo dibuat internetan?? Udah 2 hari begini.. mintol penjelasannya.. makasih..'",
ajengalifa,"b'@Telkomsel selamat pagi kak, kenapa yaa beberapa hari ini jaringan telkomsel saya ga stabil? Buka Whatsapps banyak yang pending ga kekirim padahal sinyal LTE tertulis, padahal saya sudah restart mode airplane gitu terus. Itu kenapa yaa kak? Terimakasih kak.'",
fluffyyboo,b'sinyal telkomsel bosok banget',
NabilahPutriiS,b'apaaa ya mau nya jaringan telkomsel ini\xf0\x9f\xa5\xb5',
deikatsuo,"b'@Telkomsel Posisi kampung cihaur, Bojongsari, jampang kulon, gak ada sinyal sama sekali, sementara di kampung cijorong (kampung sebelah) ada sinyal telkomsel, malah indosat yang jelek. Padahal kambungnya bersebelahan'",
Terlanjurgante5,"b'Apakah memang jaringan telkomsel makin hari makin parah di kabupaten pangkep prov sulsel @Telkomsel @IndiHome @IndiHomeCare ?\n Hancur jaringan sudah 3 hari, baik jaringan telkomsel ataupun indihome'",
sweetasdouceur,b'yaAllah cukup wifi aja yg jelek jgn sinyal telkomsel juga dong plss\xf0\x9f\xa5\xba\xf0\x9f\xa5\xba',
MuhammadAznur1,"b'Telkomsel sang penyelamat jaringan ketika masih berlayar di laut, dapat pulau jarak berapa mil pasti ada jaringan telkomsel walaupun sekarang lagi bapuk bapuk nya. https://t.co/JYknGpy3t0'",
marcopolokuning,"b'Dampak bencana NTT, jaringan Telkomsel susah banget.'",
fdr_135,"b'@emeraldafz @txtfrombrand Sama kek dirumahku, sekeluarga kartunya pada Telkomsel tapi paketannya Indosat.\n Sinyal Telkomsel ngajak ribut wkwk\n \n Tapi aku pake 22nya sih \xf0\x9f\x98\x81\n Kalo d iluar Telkomsel\n Kalo di rumah Indosat'",
nmeii_,b'Jelek amat sinyal @Telkomsel',
Evaaokt_,"b'mengapa sinyal telkomsel begini, berasa make 3 sayaa. kacau bgt sinyalnya'",
rayhannoor,b'Apakaaaah jaringan Telkomsel di Tangsel sedang gangguan?',
Isahhhhh_,"b'@dark_thia Ini beb, kenapa ini ya aneh banget jaringan Telkomsel gamau buka link apapun, huhuuu~ buka link wattpad itu ga bisa, aku mau download aja ini gamau jalan jaringannya kenapa sih \xf0\x9f\xa4\xa7\xf0\x9f\xa4\xa7 https://t.co/uZc8fAYk2L'",
aosia17,b'Kembali lagi dengan jaringan telkomsel ngajak gelud',
efrzld,b'Ini sinyal telkomsel lagi wfh juga apa gimana lemot banget sekalinya keluar',
MFSwardika,b'Jaringan @Telkomsel kaya tai',
fitriard29,b'Kenapa sinyal Telkomsel ku dari semalam tiada layanan yaa\xf0\x9f\x98\x90',
yoyokhartoyo,b'@Telkomsel sinyal telkomsel gangguan ya wak',
mhdzhrw,"b'Belakangan sinyal telkomsel buluk bgt, gimana mau kerja-kerja-kerja kalo jaringannya ngadat.'",
sociuslogo5,"b'Listrik padam, jaringan @Telkomsel di Lhokseumawe lelet?'",
bobaoishi,"b""Pengen langganan netflix tapi jaringan telkomsel lahi burik - buriknya buka google aja mesti nunggu 5 menitan :')""",
Yankee67978350,b'Jaringan @Telkomsel di Cimahi jelek.',
mamiraaaaaa,b'Jaringan @Telkomsel dari kemarin koyo \xf0\x9f\x90\x8c',
AriRudesbi,b'Jaringan TELKOMSEL hancur lebur......@Telkomsel',
chido_ai,b'rumah yang tidak ramah jaringan telkomsel',
alilbetcheese,b'ini jaringan Telkomsel lagi bermasalah apa gimana sih?',
komburmedan,"b'Jaga Infrastruktur Jaringan, Telkomsel Berikan Bantuan ke 5.700 Penjaga BTS di Seluruh Indonesia https://t.co/XZe5gxW7MG'",
dhilaaaaa17,b'@Telkomsel  cara update jaringan telkomsel kartu lama ke jaringan 4G',
MalihahNida,b'@Telkomsel malam. Ko sinyal telkomsel saya hilang. Kenapa ya?',
gustielissa,b'Kenapa muyak banget sih sinyal telkomsel ini semenjak yang down kemaren itu',
yeniardianap,b'Sinyal telkomsel jelek amat si di rumah. Emosiiii',
lalakland,b'Sumpaaahhh benci bgt sama sinyal telkomsel kenapa sih????',
girangst,b'Parah sih berhari-hari sinyal Telkomsel ilang-ilangan mulu.',
S87hd,b'Sinyal telkomsel tiba2 ilang cuy...what happen...lagi sedang asyik2nya',
naiceyah,b'Jaringan wifi ya lg preketek. Jaringan Telkomsel ikutan pisan. Dahlah',
Maurientt,b'@Telkomsel Sinyal telkomsel tiba2 hilang dari siang sampe sore. Saya dirumah mau kerja ga bisa. Malah nimbulin masalah sama kerjaan. Mohon bantuannya untuk ttp stabil ya min sinyalnya',
jkrnwn02,b'107/365\n Lagi diuji ama sinyal Telkomsel\xf0\x9f\x98\xb6',
novocainesss,b'sinyal telkomsel lama lama bapuk banget. anjir kesel gua',
syaula_saras,"b'sinyal telkomsel lemot bgt, berkali\xc2\xb2 restart hp tetap aja bikin sakit hati'",
Afriyadi28,"b'@Telkomsel Tolong cek jaringan telkomsel di daerah mustika jaya, sudah 2 hari, selalu ilang sinyal dan pindah jaringan ke H+, tepatnya di wilayah mutiara gading dan bumyagara.\n Terimakasih'",
Ach_zahid7,"b'@Telkomsel permisi telkomsel tidak mau tambah bts ya di desaku,  disini sangat sulit sinyal telkomsel.  Di samping rumah ada BTS bersama tapi yang menggunakan hanya XL sekarang.  Sangat disayangkan padahal banyak yang ingin menggunakan telkomsel namun terkendala sinyal.  Duko Rubaru Sumenep'",
ijaldotcodotid,b'Halo @INFOBNN. Sinyal @Telkomsel ilang2an nih',
aintyourworld,b'Dear @Telkomsel \n Kenapa sekarang sinyal Telkomsel jadi naik turun ya? Apa karena udah launching 5G jd sinyal 4G diturunin kualitasnya?',
aprisanago,b'Jaringan telkomsel sangat sampah',
bluesunflowie,b'sinyal telkomsel parah banget anjir',
resutooo,"b'XL penyelamatku dikala mati listrik, sinyal telkomsel malah tak ada :))'",
Rizky94275927,b'Apasih maunya jaringan telkomsel ini sudah pulsanya mahal jaringannya jelek pula\n \n #telkomsel',
LoftyMht,b'Kenapa sih sinyal telkomsel ini min?? @Telkomsel https://t.co/CEHGIihhdl',
AdhityaPahlevi,b'Dari pada cape lapor masalah sinyal Telkomsel yg gak ditanggapi dan terjun ke lapangan untuk penyelesaian masalah sinyal yg jelek. Mending lemparkan saja kartu Telkomsel anda beralih ke Indosat atau operator lainnya. @Telkomsel pelayanan yg sangat buruk terhadap konsumen.',
masegadwitara,b'Ini emang jaringan @Telkomsel  mencoba utk bercanda lagi kah? Kok 4G tapi upload video aja lama kali @TelkomCare',
katanyacalonist,b'Jaringan telkomsel ilang ya?',
bein_dee,b'apa cuma aku yang bermasalah sama jaringan @Telkomsel ?',
HariRianto2,b'@Telkomsel Jaringan Telkomsel di Sentul city banyak yang blankspot',
dkhclo,"b'sebenernya udah coming dari jam set 1 tadi sih, tapi sinyal telkomsel kek poop jd baru bisa kirim sekarang :)'",
xxsomnia_mooxx,b'@Telkomsel makin kesini jaringan telkomsel makin jelek amat wkwkw. Malesin bgt',
itwastakenbyaid,b'@collegemenfess Karna sinyal Telkomsel di rumah bapuk\xf0\x9f\xa4\xa7',
FilzaV,b'tapi asli curse bgt emg di rumah ni. even sinyal Telkomsel aja hoki hokian. kadang malah bagusan XL dimarih',
adelia_bungsu,b'Sial jelek banget jaringan telkomsel',
suryadin3744,b'berhubung sinyal @Telkomsel di rumah mamah saya kampret banget udah dari 5 bulan lalu jadi kita radioan sajah',
titaniumkwsuper,b'Ternajis sinyal telkomsel di bdg',
HendraKun10,"b'@Telkomsel sore min, 2 hari ini kenapa sinyal telkomsel ilang\xe2\x80\x9dan ya, padahal sebelum\xe2\x80\x9d nya ga begitu, myorbit saya juga ga bisa buat internetan padahal udh saya isi paketan nya'",
noroddien,"b'@Telkomsel min bisa kasih tahu ga, knp jaringan @Telkomsel buruk sekali di tempat saya skrg berada, tepatnya di Kec. Senori Kab. Tuban Jatim. Lemot banget. Jangankan video, buka foto aja hrs nunggu lama. Kondisi ini bukan baru2 ini saja, ttp sejak lama setiap saya dtg ke sini.'",
_nokudera,b'Sinyal telkomsel jelek banget anjay sampai kairagi nya di trial stage 4 hp nya full lagi HAHAHAHA MAU NANGIS',
catreonot,b'Di jamw tertentu jaringan @Telkomsel suka ancur parah',
mellsocta,"b'Sejak kejadian jaringan telkomsel se sumatera down ini aku percaya bahwa memang benar, ""wifi dan internet"" sudah menempati piramida kebutuhan maslow dalam golongan primer \xf0\x9f\x99\x8f bersama dg sandang, pangan, dan papan .\n \n Welcome ..'",
DaniDa90704187,"b'@Telkomsel Jaringan Telkomsel untuk wilayah Muara Batu Desa Bungkaih Aceh Utara, juara super LELET.'",
jjiyeox,b'@spheretany @jaygonjreng Walaupun sinyal telkomsel membuat saya emosi tetapi saya akan mengikuti giveaway ini',
sarputxx131,"b'Ini sinyal TELKOMSEL gw yg lagi bapuk, ato emang sinyal TELKOMSEL lagi bapuk?? \xf0\x9f\x98\x94'",
fuad_zainal13,b'@Telkomsel dear telkomselnsaya kecewa dengan jaringan telkomsel',
anamyeon,b'@L0EYBIT Jaringan Telkomsel ini loh kek babi... Gabisa on aku dari kemaren anjing\xf0\x9f\x98\xad',
atheeeza,b'sinyal telkomsel knapa ngga stabil daahhhhhhh ngga enak banget mau upload vidio',
mutrililiii,b'Sinyal telkomsel kek \xf0\x9f\x92\xa9\xf0\x9f\x92\xa9\xf0\x9f\x92\xa9',
itsmenyayu,"b'@Telkomsel siang kak, ini lagi down ya sinyal telkomsel nya? dari kemarin susah akses ke beberapa app.'",
setrashx,"b'@rinooktaf @cumabotolyakult Nntii w beli kuota dlu, ni maling waifi orang ngelek ngelek ini ngelek ngelek jaringan telkomsel'",
bilawaww,b'Capek banget sinyal telkomsel ilang ilangan mulu',
ohchanput,b'hehh ini jaringan Telkomsel ada masalah apa sihh\xf0\x9f\x98\xad\xf0\x9f\x98\xad',
endqr,b'Jaringan Telkomsel di Sumbar Sudah\xc2\xa0Pulih https://t.co/6PjWRkFRkt',
elisabethdastia,b'Haloooo admin @Telkomsel mau sampe kapan sinyalnya kacau. Sudah sebulan ini sinyal Telkomsel ditempat saya kacau. Kdg lancar. Kdg juga buat kirim chat via WA aja jam merah terus. Sinyal juga lebih sering H+. Kalopun 4G buat buka gambar juga gak bisa',
kiranacandra97,b'@Telkomsel siang min ini jaringan Telkomsel di daerah jayapura mati apa gimana nih semua ga ada signal',
noe_southwolf,b'@Telkomsel jaringan telkomsel makin lama makin buruk',
rubellacm,b'Sinyal telkomsel emang lagi jelek ya?',
Mrafiihamdi15,b'Koq Hujan Jaringan Telkomsel Kaya IBAB',
xfl_kosmosx,b'Jaringan telkomsel disini jelek banget \xf0\x9f\x94\xab',
cloudyflymandu,b'dari tadi sinyal telkomsel napa jelek banget dah',
Syafri_W,"b'@Telkomsel Sudah di refresh dan di restart hp...\n Kejadian ini sudah lama, semenjak peristiwa kebakaran Telkomsel di Pekanbaru...\n Namun setelah itu semua jaringan Telkomsel yg ada di daerah kami menjadi bermasalah...'",
fransiskussx,b'Udah 2 hari sinyal @Telkomsel kosong\n Mau bangkrut mungkin ya',
neotizein,"b'Kamu ngeluh karena hidupmu berantakan, aku ngeluh karena sinyal telkomsel berantakan'",
lopcupsee,b'@svthingy sorry nder sinyal telkomsel n indihome tempat aku lagi jelek parah. kirim chat wa aj gabisa',
Beschoo,b'Ini sinyal Telkomsel kenapa tiba-tiba bapuk ya? Padahal bar-nya full tapi loading terus',
arifwidayanto23,b'ki sajakne aku urip nang belahan bumi bagian ndi ? sinyal telkomsel ae cuma h+ \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',
koko_wi,"b'@Maxstream_TV Min, jadi gak perlu beli paket ya? selama berada di jaringan telkomsel bisa ntn?'",
SiMmpohh,b'@stobelybaby By.u jaringan telkomsel jg itu',
houtvrijschrijf,"b'@cursedkidd @Telkomsel ngapain aj slama ada kuota dari @telkomsel puasa jd #SeruMAX sprtii mmasak hihang hoheng brg kawanku [bkn org prwokerto] n nnton tutornya di ytup tanpa buffering\n \n [mlihat sinyal telkomsel yg bgus] woww lncar bgt,,\n \n yhh,, kmu drmna aj? pkai logikamu'",
farrelhadi,b'Jaringan @Telkomsel halo akhir2 mengecewakan bgt ya. Suka ilang jaringan ato sinyal lemah.',
tamanunyil,b'@sporttiaphari Kalau punya premier platinum bisa nonton semua cabor walau ga pakai jaringan Telkomsel kan?',
oetarianggun,b'Akhirnya nginep jg di Kreo. Tp ternyata wifi dicabut. Suami nyuruh tetring aja dari hp nya. Tp gue maunya beli kuota sendiri. Udah beli kuota eh kesininya sinyal Telkomsel bapuk. Hummmm.',
rizbatubara,"b'Bolak balik di refresh, ko belum masuk juga?\n \n Kirain karna jaringan Telkomsel yg lagi down, ternyata karna memang cuma di read aja.\n \n Poor me \xf0\x9f\x98\x8f'",
priyonisme,b'Kok sinyal @Telkomsel di hp ku bisa hilang ya. Apakah memang lagi ganguan ya Min',
crushtatae,b'Ini sinyal telkomsel kenapasi ??? \n Gabisa lancar gitu koneksinya \n Mau upload tugas di drive aja hampir sejam belom kelar \xf0\x9f\x98\xad',
X1Seungzz,b'SINYAL TELKOMSEL KENAPAAAA',
bukantaheralay,b'Hp ku atau memang jaringan @Telkomsel yg kek babi ?',
Othonk_00uye,"b'Sinyal @Telkomsel ""lumayan bagus"" Klo udah jam 11 malem keatas.'",
kalengkrupukbro,b'Oi bapuk bgt sinyal @Telkomsel',
Dioardi12,b'@Telkomsel Kenapa la sinyal telkomsel makin lama makin lemah aja. Dibawa masuk ruang tamu aja udah turun 3g sinyalnya dari 4g. Dulu perasaan normal aja deh',
agreatseducer,"b'@nyansaurus by.U? Pake sinyal Telkomsel tapi murah, ini pake 1gb 5rb 3 hari'",
bubukkoopi,b'Mimin jaringan @Telkomsel lagi kenapa sih huft :(',
humanonlys,b'Mood nonton drama lagi high tapi tidak dengan sinyal telkomsel yg bikin hadeuhhhh\xf0\x9f\x8c\x9a',
kartinidarma15,"b'Jaringan @Telkomsel tumbang dari 2 hari yang lalu. Melapor disuruh tunggu 24 jam. Sudah nunggu 24 jam melapor lagi disuruh lagi nunggu 72 jam. Belajar online terhambat, orderan dicancel. Luar biasa \xf0\x9f\x91\x8f'",
maheswarirfiani,b'Oh ternyata emang sinyal Telkomsel di Bekasi yang bapuk',
eehgkl,b'Sedang diuji kesabaran oleh sinyal @Telkomsel \xf0\x9f\x98\x96',
Iklimdensalbi,b'Ini jaringan telkomsel becanda apa gimana ya (?) butut bgttt',
RizkyP_Y,b'Kenapa sinyal telkomsel waktu main game mobile legend atau PUBG suka ganti H+ tp waktu gamenya ditutup sinyalnya jd 4G lagi??? Mohon dijelaskan @Telkomsel sinyalnya sangat buruk saya kasih rate 4/10',
wachiiik,b'kenapa ya peningkatan harga tidak disertai dengan peningkatan kualitas jaringan @Telkomsel ?',
hodydoddy,b'Sumpah ini jaringan telkomsel parah banget dari minggu kemarin.\n Bikin pusing.',
inientis_,b'Ampun dah sinyal. Telkomsel macam mana kali ini',
budimanjudo,"b'Udah gak ngerti lagi sama jaringan telkomsel di daerahku. Sudah berapa kali jaringannya tiba2 hilang pas lagi main. Yg tadinya mau tier Ace, tiba2 malah turun drastis. Bedebah memang, udah lelet banget lagi. https://t.co/QwcFpQpMqa'",
StephanusJason,"b'Ngecek twitter buat liat jaringan @Telkomsel yang ilang mendadak, ternyata im not alone \xf0\x9f\xa5\xb2 terus mesti digimanain wahai mimin yang baik hati?'",
tegalfess,b'[TF] sinyal telkomsel dirumah kalian lagi lemot bgt ga?',
Joe_Huang26,"b'@Telkomsel No yg berkendala banyak, lokasi di sekitar saya semua mengeluh tentang jaringan Telkomsel.'",
mardianasofian,b'Ditempat kalian jaringan telkomsel ngadat gasi?',
pitro88,"b'@Telkomsel Min, kenapa sinyal telkomsel belakangan ini jelek sekali ya?'",
priskarn,"b'bestie @Telkomsel ini kenapa sinyal telkomsel di parung jelek banget yaaaaaa, udah seminggu lebih ngga 4g jd kl ngezoom keluar terus ni bestie\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",
japotaijo,"b'ini antara twt atau jaringan telkomsel gw lemot sih, foto loading mulu'",
irvandevgan,b'Jaringan @Telkomsel lemot anjir',
tsuroiya,"b'@FebryMeuthia @Ternoda_ @ivvaty @id3pp @junisoehardjo @CrowDits @lyndaibrahim @uniquequeen @carinadh7 @Ons_Jabeur Kemaren nonton final tunggal putri lancar, kok sekarang putus2 ya.. ini karena sinyal Telkomsel nya atau apa ya.. \n \n Ada yang punya link terbaru?'",
angga_krempeng,b'@Telkomsel kenapa akhir2 ini jaringan telkomsel kurang baik ya? Untuk area cilacap',
betutujaen,"b'Selalu gue dikatain kyk gini, emang gue apaan? Masih umur Balita? Kalo HP punya sinyal telkomsel dibawa ke luar kota yang mayoritas sinyalnya M3 lantas jadi convert ke M3? Engga kan? https://t.co/atCrNm9OIo'",
duaribuanajanih,b'Chat ini tidak akan terkirim sampai aku merestart hp ku\n Sinyal @Telkomsel  lagi sensi? https://t.co/aa3id3zxzh',
tachsania26,b'Sinyal @Telkomsel knp si akhir akhir ni perasaan susah bener deh pdhl kuota mah masi banyakkk.',
itswylz,b'Udah brapa jam sinyal telkomsel ilang gue merasa seperti di jaman purba',
drxmxy,b'sumpah ni sinyal telkomsel ko lelet bgtt',
lintanghimself,"b'Yang bikin males kalau mati listrik gini sinyal telkomsel ikutan jadi jelek juga, hadeh'",
_jessxs,b'Semoga sinyal telkomsel gak ngeselin',
shxkku,b'@fajar17 Sekarang 2 GB sekali hap aja apalagi buka sosmed trus dll. Selain sedikit ya mahall apalagi pengguna jaringan Telkomsel busett dah bisa miskin',
jenossi_,"b""Mon maap jaringan Telkomsel kota Solo kalo lagi ujan deres gini suka lemot, ngeload gambar aja susah \xe2\x98\xb9\xef\xb8\x8f\n Bakal aku paksa up you're not You malem ini deh, moga aja gak gagal ngetweet nya""",
maulana_ind27,b'@bintun_naheal Ada sinyal telkomsel nggak',
Konekoris,b'Sinyal telkomsel lg jelek banget....',
mahardear31,b'Apalah nasibku kalau tdk punya nomor XL.. ketika sinyal telkomsel semakin awur2an\xe2\x80\xa6',
itsmewicak,"b'@Telkomsel Jaringan telkomsel jelek banget, udah 2 bulan jelek terus, gak ada niatan buat perbaikan gitu? Yang harus di perbaiki prmancar nya ya admin, gausah minta data no hp, gak ngaruh, yang rusak pemancarnya'",
ppinocchioo_,"b'@adekjennie_ anjir gila aku pake byu unlimited yg 100 ribu, itu lumayan lah sinyalnya juga sinyal telkomsel'",
HamryAgust,b'@Telkomsel Jaringan telkomsel di ambulu sering eror..',
Wirawan_doyle,"b'@Telkomsel tolong yaaa beli paket data sebulan akhirnya gk kepake karena jaringan telkomsel yg busuk, perlu dilaporkan ke YLKI, bagi yg baca tweet ini lebih baik pindah ke provider lain daripada anda menyesal, ini buktinya sisa 19 gb, kerja bluechip begini ampas https://t.co/WjKFIfVeAF'",
aisshmeee,b'@tanyakanrl Sekarang udah kencang juga sinyal Telkomsel di Lombok',
nyuversen,b'sinyal telkomsel lagi kenapasi anjer dari tadi muter balik mulu udah kek salah jalan alias halo min @Telkomsel ini sinyal kenapa buset\xf0\x9f\x98\xad',
thegan_dull,"b'Yg ngeluh sinyal @Telkomsel drop ke 3g banyak min, dibantu!'",
beben0505,"b'@Telkomsel halo min.. kenapa sinyal telkomsel d daerah Kranggan, Jatisampurna, Bekasi sinyal nya bapuk bgt. Pdhal sinyal 4G dan sy sudah coba mengganti sinyal 3G. Ttp aja bapuk. Gimana nih ??'",
kuvsanali,"b'gimana ya, dulu pas masih di manado pake telkomsel karena opsinya ya itu doang. cuma ada jaringan telkomsel di kampung dulu \xf0\x9f\x98\x9e gatau deh sekarang gmn'",
shinta_ARr,b'@Telkomsel ini kenapa ya jaringan telkomsel tidak terdeteksi? Kalo ga mencari ya jaringan tidak terdeteksi.',
HarutoNeechan,"b'Beberapa Hari sinyal telkomsel Edge ,gak stabil,lelet \xf0\x9f\x98\xb4'",
adisuardi381,b'@TelkomCare kualitas jaringan Telkomsel disini sangat buruk dan hanya akan bagus jika di jam tengah malam. Terimakasih',
garisMinimal,"b'Tinggal ditengah kota apa ditengah laut, gitu mati listrik jaringan telkomsel kayak keong njirrr ... \n Goblokkkkk\n \n #telkomsellemot tot'",
WandoWPR_,"b'@Telkomsel min, kenapa kalau mati lampu jaringan Telkomsel di tempat saya drop banget ya? Tolong cek dong'",
fikimrdk_,b'Sinyal telkomsel di daerah kalian lagi susah ngga sih? Di aku kok udah berhari-hari susah banget',
AgustusSugianto,b'Sinyal @Telkomsel bosok',
Mcku781,"b'@TelkomIndonesia Percuma aja kalian pasang Tower di mana2 di papua , terutama di wamena , Indonesia suda merdeka lebih dari 50 tahun tapi jaringan TELKOMSEL DI wamena seperti siput yg berjalan.'",
ubayprakosoo,"b'Dulu jaman SMP sinyal telkomsel dekat rumah susah, buat internetan aja putus2.\n Tapi sekarang sinyal telkomsel di rumah full bar, berasa tinggal di bawah tower.'",
isvggukie,b'Sinyal telkomsel ilang ilangan terus \xf0\x9f\x98\xad gimana mau ngisi krs sama mulung heart \xf0\x9f\x98\xad',
dakishimerv,b'SUMPAH ANJING SINYAL TELKOMSEL JUGA BAPUK',
onlymeheheeeee,b'Jaringan Telkomsel kenapa deh ah!',
natasyaadm,"b'@105kissfmmedan main game offline, nonton film di laptop yg ud didownload, yaa walaupun ud prnah ditonton, setidaknya bs hilangin penat dan ini pernah terjadi pas sinyal telkomsel rusak parah'",
AgistiyaPra,"b'@doraiminn Lagi uts 2 matkul mati lampu, wifi mati, paket data mau abis, sinyal telkomsel ndip\xc2\xb2  \xf0\x9f\x98\xad'",
nikshinoya,b'ini sinyal telkomsel kemot banget anjing',
dicandley,"b'akhir-akhir ini jaringan @Telkomsel jelek banget kenapa sih? buka aplikasi aja lama, ngrefresh beranda di aplikasi manapun fotonya lama bgt kebukanya. padahal kuota saya banyak. bener2 kesel bgt'",
gerhannabulann,b'@WPTegar Jaringan Telkomsel suga ngelag akhir akhir ini\xf0\x9f\x98\xad',
deriarahman,b'@muftiifikri @bbramantyaa di vidio klo nonton lewat jaringan telkomsel gratis fik',
prnm_,"b'@Telkomsel Hanya dengan kekuatan sinyal Telkomsel, aku bisa internetan dengan lancar, download drakor jadi bisa bucin Oppa sambil rebahan\xf0\x9f\x98\xad\xf0\x9f\x94\xa5\n Mantep bat emg Telkomsel \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x91\x8d\xe2\x9d\xa4\xef\xb8\x8f'",
abcdeede,"b'@Telkomsel @telkomcare heran deh sama jaringan Telkomsel/indihome, sering bgt lemot'",
yayukfit,b'Sinyal telkomsel kenapa ya? 3G 4G sama susahnya',
amateur_cyclist,b'Sinyal telkomsel dari kmrn nyandet2 \xf0\x9f\x98\xa1',
DejaVucha,b'@IndiHomeCare Termasuk yang menggunakan jaringan Telkomsel juga terputus',
yoedienn,"b'@Telkomsel Kenapa jaringan telkomsel sering putus nyambung. Disaat nyambung kenceng, lalu ngga jalan sama sekali trus jalan lagi. Apakah settingan apn mempengaruhi? Ya bener settingan gimana ya?'",
ruxsahala,b'Pondok ranggon indonesia bagian mana sih. Susah bat sinyal telkomsel!',
kangralee,b'@Telkomsel Ada apa dengan jaringan telkomsel? Hilang timbul - hilang timbul.',
lintasmasa_,b'Sinyal telkomsel susah amat dikontrakan.',
oreology16,b'Sinyal telkomsel ikut malmingan kali yaa',
starturnus,"b'kata temen mak gw bakal mati lampu bergilir lg kek dulu,mati lampu smpai 3/4/5 jam gile pln bangsat sih br juga gw pulang pen ngadem eh panasnya bukan main,mana sinyal telkomsel gw cuman 1 bar lg'",
paopaovocado,b'Heh sinyal telkomsel indosat bejat kabeh iki tf\xf0\x9f\x98\xa0\xf0\x9f\x98\xa0\xf0\x9f\x98\xa0',
fahmydc,"b'Ini jaringan @telkomsel gimana sih, paket makin mahal, kualitas makin jelek \xf0\x9f\x98\x8f\xf0\x9f\x98\x8f\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb'",
togenyainumaki,b'jaringan Telkomsel lagi bermasalah kah????',
itsmochiqu,b'@Telkomsel  emng lg bermasalah ya min jaringan telkomsel ?\xf0\x9f\x99\x84',
catreonot,b'Jaringan @Telkomsel busuk dah... Kesel.',
Taufiiiiikk,b'@TelkomIndonesia kenapa sinyal telkomsel belakangan ini kalau malam selalu lelet ya?',
wisnu_masboy,"b'Gini yah sinyal @telkomsel di cibubur? Foto 1 dalam rumah yg 1 lg dluar rmh. Pasti nti direspon \xe2\x80\x9ciya kaka, lg peningkatan layanan ato lg dlm perbaikan? https://t.co/11vx8BQHb3'",
woqeh,b'Kenapa jaringan @Telkomsel beberapa hari ini ga stabil? Hari ini paling parah',
dwilestariiii12,b'Ada apa dengan sinyal telkomsel?\xf0\x9f\xa5\xb2',
we_like_toparty,b'@kegblgnunfaedh Tapi memang jaringan telkomsel disini tuh kentang bgt.',
litiaackerman,"b'@Telkomsel @Telkomsel jaringan telkomsel kenapa lemot teruss dr pagi?? sudah di on off data, sudah refresh jaringan, sudah refresh hp, tp tetep lemott, tlg dong dicek masak paket mahal tp lemot?'",
adalahbatman,"b'Kalo kalian baca twit ini, berarti telkomsel udah ada sinyal. Susah banget sinyal telkomsel, apa emang gangguan, apa rumahku yg terlalu pelosok ya'",
s_viev12,b'@telkomsel sy udh lama pk telkomsel tp knp ya akhr2 ini jaringan telkomsel gak selancar dulu \xf0\x9f\xa4\x94',
raahmaa19,"b'Hai @Telkomsel , bisa bantu kenapa sinyal telkomsel dihape gak ada/gak muncul? https://t.co/AEeSqrjDG4'",
kena_gigi,"b'Sinyal @Telkomsel kek sampah bgst, dikomplain bolak-balik masih aja ilang-ilangan, perusahaan plat merah kalo ga niat bubarin aja sat'",
terserah_gw99,b'Sinyal telkomsel d tempat ku jelek gk ada 4g nya',
pedjuangbesok,b'sinyal telkomsel jelek bat hiks',
abcdefyoou,b'Jaringan telkomsel emang kentang gini ya???',
kitketkeket,b'Sumpah bener2 nih jaringan telkomsel anjjjjjjjjj bgt',
hourlyabella,b'SINYAL TELKOMSEL KNP AKHIR AKHIR INI KAYAK KENTUT',
bearbybe,"b'nangis aja bru makek smart 4thunan gegara dirumah sinyal telkomsel tiba"" JELEK polll, indosat juga samaa aja sinyalnyaaaa'",
sucichintiani,b'Telkomsel kenapa ?? Dr kemaren ga ad sinyal @Telkomsel\n Telkomsel sehat ?',
metronome21,b'Sinyal telkomsel teh bapuk banget yaa',
signaturepride,b'Sinyal @Telkomsel Makin parah aja nih',
ambarrro,b'Sinyal telkomsel dr pagi drop terus',
herman6311,b'@AREAJULID Gak cuma pembalap motoGp yang suka ngebut jaringan telkomsel pun ngebut pol',
callmenadiaaaa,"b'@IndiHomeCare Tolong dibantu yaa min, karena kebutuhan untuk kerja, kebetulan juga jaringan telkomsel EDGE jadi susah mau tathering dr hape'",
wisnugundulll,b'@brqws_ Hooh sinyal telkomsel',
tyourshukufuku,b'klo gak kalian tinggal di daerah yg susah sinyal terus adanya cuma sinyal telkomsel nah pas itu ujan dan sinyalnya ilang avv indah bgtt 700k \xf0\x9f\x98\x89 https://t.co/TR0zOtioaY',
Derilsp,b'jaringan Telkomsel bangsat',
SuciIntan26,b'Sinyal telkomsel kenapa sih \xf0\x9f\x98\x96',
